county,Filename,API,STRT DEPT,TVD,Curves,GR,SP,PE,NPHI,DPHI,XPHI,SPHI,DT,DTC,DTS,ILD,ILM,LLD,MSFL,RHOB,POTA
Irion,4223534485_UNIV_40-13_1H_EOG_UNIVERSITY_40-13_1H_merged_with_SONIC.las,4223534485,72,7212,24,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1
Irion,4223534485_UNIV_40-13_1H_FracXpert.las,4223534485,4204,7102,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
Irion,4223534485_univ_gam.las,4223534485,5591,10214,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534485_univ_sur.las,4223534485,6000,10250,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534591_UNIV_43_1001H.LAS,4223534591,-12.25,6895.25,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534591_UNIV_43_10_1H_NO.las,4223534591,4200,14154,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534607_ELPASO_UNIVERSITY_43-22_122710_MAIN_187-4002.las,4223534607,187,4002.5,64,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Irion,4223534607_ELPASO_UNIVERSITY_43-22_187-4002_MAIN_012PUP.las,4223534607,187,4002.5,64,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Irion,4223534607_ElPaso_University_43-22_1H_FMI_Main_043PUP.las,4223534607,4093,7311,171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Irion,4223534607_ElPaso_University_43-22_1H_FMI_Repeat_040PUP.las,4223534607,4090.5,4210,171,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Irion,4223534607_ElPaso_University_43-22_1H_Main_026PUP.las,4223534607,3769.5,7312.5,128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534607_ElPaso_University_43-22_1H_Repeat_025PUP.las,4223534607,3979,4307.5,128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534607_El_Paso_University_43-22_1H_Main_TLD_MCFL_CNL_ECS_026PUP-GenericV12.las,4223534607,3769.5,7312.5,63,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534607_UNIVERSITY 43-22-1H (EL PASO PRODUCTION).las,4223534607,825,7300,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534607_UNIVERSITY 43-22-1H LATERAL ( EL PASO PRODUCTION).las,4223534607,5990,11032,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534621_UNIVERSITY_40_1101WD_RUN2_QUAD.las,4223534621,8430,9889,25,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0
Irion,4223534621_UNIV_40_1101_LAS_RUN_1.las,4223534621,151,8683.5,23,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
Irion,4223534624_EOG_UNIVERSITY_40_1302_FIELD_LAS.las,4223534624,113.5,7213,13,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0
Irion,4223534624_UNIV_40_1302H.LAS,4223534624,-14.5,7163.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534624_UNIV_40_1302H_LAS.las,4223534624,5600,8814,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534640_UNIV_40A_0401H_LAS.las,4223534641,3838,15603,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534675_UNIV_43_19_1H_LAS.las,4223534675,80,14577,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534704_UNIV_40_1309H_LAS.las,4223534704,6014,14287,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534711_UNIV_43_0902H_GR_CCL.LAS,4223534711,0,12861,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534711_UNIV_43_0902H_LAS.las,4223534711,6000,13940,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534732_UNIV_40_1305H_LAS.las,4223534732,5500,14274,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534733_UNIV_40_1306H_GR_CCL.LAS,4223534733,5598,13987.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534733_UNIV_40_1306H_LAS.las,4223534733,5975,14186,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534734_UNIV_40_1307H_gr.LAS,4223534740,0.5,6857.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534734_UNIV_40_1307H_LAS.las,4223534734,5774,14435,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534753_UNIV_40A_0402H.las,4223534753,5700,16641,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534785_UNIV_43_18_1H_ST1.las,4223534785,5410,14560,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534785_UNIV_43_18_1H_TOPHOLE.las,4223534785,805,8110,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534815_UNIV_43_13_1H.las,4223534815,1550,13960,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534815_UNIV_43_13_1H_LAS.las,4223534815,6000,13920,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534831_UNIV_40_1304H_Gamma.las,4223534831,5700,14760,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534847_UNIV_40_1310H_GR_CCL.LAS,4223534847,-9.5,6612.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534847_UNIV_40_1310H_LAS_FILE.las,4223534847,5700,14435,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534852_UNIV_40_1311H_Gamma.las,4223534852,5800,14415,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534852_UNIV_40_1311H_GR_CCL.LAS,4223534852,-8,6616.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534855_UNIV_40_1312H_GR_CCL.LAS,4223534855,0,6613.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534855_UNIV_40_1312H_LAS.las,4223534855,5700,14395,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534856_UNIV_40_1313H_Gamma.las,4223534856,889,12339,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534857_UNIV_40_1314H_GR_CCL.LAS,4223534857,13,6572.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534859_UNIV_40A_0403H_LAS.las,4223534859,5500,16620,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534884_UNIV_40_1002H_CCL.LAS,4223534884,-23,6657.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534884_UNIV_40_1002H_log_gamma.las,4223534884,6300,15104,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534885_UNIV_40_1003H.las,4223534885,5800,14900,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534885_UNIV_40_1003H_CCL.LAS,4223534885,12.5,6576.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534885_UNIV_40_1003H_GAMMA.las,4223534885,5800,14900,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534886_UNIV_40_1001H.las,4223534886,5800,14920,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534886_UNIV_40_1001H_CCL.LAS,4223534886,9.5,6504.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534896_UNIV_43A_0801H_GR_CCL.LAS,4223534896,0,6887,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534897_UNIV_43A_0802H_Gamma.las,4223534897,866,14750,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534897_UNIV_43A_0802H_GRCCL.LAS,4223534897,94,6972.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534898_UNIV_43A_0803H_Gamma.las,4223534898,451,14464,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534898_UNIV_43A_0803H_GRCCL.LAS,4223534898,-16,6948.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534899_UNIV_43A_0804H_GR_CCL.LAS,4223534899,9,6925,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534900_UNIV_43A_0805H_GR_CCL.LAS,4223534900,-9.5,6876.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534900_UNIV_43A_0805H_LAS_FILE.las,4223534900,5700,14800,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534901_UNIV_43A_0806H.las,4223534901,6000,14925,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534901_UNIV_43A_0806H_LAS1.LAS,4223534901,-9,6963.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534902_UNIV_43A_0807H_GR_CCL.LAS,4223534902,-7.5,7025.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534902_UNIV_43A_0807H_LAS.las,4223534902,5500,14880,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534925_UNIV_43_0903h_grccl_03jul2012.LAS,4223534925,-30,6830,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534931_UNIV_43_0907H_CCL_GR .LAS,4223534931,13,6861,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534932_UNIV_43_0909H_CCL_GR .LAS,4223534932,16,6956,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534935_UNIV_43_0911H_CCL_GR.LAS,4223534935,9,6862,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534982_UNIV_43_1007H_GR_CCL.LAS,4223534982,23,6820.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534984_UNIV_43_1003H_GR_CCL.LAS,4223534984,38.7,6842.25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534993_UNIV_43_1005H_GR_CCL.LAS,4223534993,21.1,6910.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223534996_UNIV_43_1009H_CCL_GR.LAS,4223534996,30.5,6773.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535000_UNIV_43_1011H.las,4223535000,9000,14920,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535000_UNIV_43_1011H_CCL_GR.LAS,4223535000,28.5,6812,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535070_UNIV_43_22_6H_Lateral.las,4223535070,7035.5,11908,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535099_UNIV_UNIT_5_20_21_7H_MAST_main_GenericV12.las,4223535099,5980.5,7493,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Irion,4223535099_UNIV_UNIT_5_20_21_7H_MAST_repeat_GenericV12.las,4223535099,6798.5,7416.5,24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Irion,4223535099_UNIV_UNIT_5_20_21_7H_PEX_HRLA_ECS_main.las,4223535099,7496,108,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535099_UNIV_UNIT_5_20_21_7H_PEX_HRLA_ECS_repeat.las,4223535099,7496.5,7130.5,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535134_UNIV_2_20_21_2H.las,4223535134,5695,13986.5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535136_UNIV_UNIT_5_20_21_1H.las,4223535136,5625,14311.5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535137_UNIV_UNIT_5_20_21_3H.las,4223535137,788,14784.5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535138_UNIV_UNIT_5_20_21_4H_Interpolated.las,4223535138,5248,13663.5,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535147_UNIV_40D_0701H_GR_CCL.LAS,4223535147,-26.5,6330,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535148_UNIV_40D_0702H_GR_CCL.LAS,4223535148,20,6319.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535149_UNIV_40D_703H.las,4223535149,5805,17597,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535149_UNIV_40D_703H_CCL.LAS,4223535149,19.5,6443,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535251_UNIV_43_13_2H_Gamma.las,4223535251,4990,14371,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535253_UNIV_43_13_3H_gamma.las,4223535253,6272,14393,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535253_UNIV_43_13_3H_OH.las,4223535253,18.75,6611,35,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
Irion,4223535254_UNIV_43_13_4H_gamma.las,4223535254,1415,14439,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535255_UNIV_43_13_5H_gamma.las,4223535255,3401,13121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535257_UNIV_43_13_6H_gamma.las,4223535257,6236,13970,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535414_UNIV_43_14_1H_Final Gamma.las,4223535414,6300,17019,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,42235354150000_University 43-14 #2H_Final Gamma.las,4223535415,6270,17051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223535415_UNIV_43_14_2H_Final Gamma.las,4223535415,6270,17051,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223536051_20150724_LAS(lasexport).las,4223536051,865,15949,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223536084_20160115_LAS(Univeristy East 4323 HH LAS).las,4223536084,1034,14901,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223536085_20160107_LAS(University East 4323 IH LAS).las,4223536085,1114,15465,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223536086_20151229_LAS(University East 4323 JH LAS).las,4223536086,1070,15402,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223536087_20151226_LAS(University East 4323 KH LAS).las,4223536087,1032,14810,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223536221_20171130_LAS(UNIVERSITY_43_0924WB).las,4223536221,6000,15730,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223536222_20180122_LAS(FINAL_LAS (UNIVERSITY 43 1016WB)).las,4223536222,1050,15247,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,4223536246_20180317_LAS(FINAL_LAS (UNIVERSITY 40 1104WC)).las,4223536246,950,15177,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,dq1000a_University 43-24 LH_FINAL.las,4223535924,6000,15907,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,dq1000a_University East 43-24 KH.las,4223535923,6000,15494,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,dq1000c_University 43-24 LH_FINAL.las,4223535924,6000,15907,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,dq1000c_University East 43-24 KH.las,4223535923,6000,15494,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,dq1000d_University 43-24 LH_FINAL.las,4223535924,6000,15907,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,dq1000d_University East 43-24 KH.las,4223535923,6000,15494,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,lasexport.las,4223536049,890,15257,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,University 43-24 LH_FINAL_State_Horizontal-Log.las,4223535924,5620,16430,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,University East 43-24 KH_STATE_FINAL_Horizontal-Log.las,4223535923,5620,16000,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,University East 4322IH LAS.las,4223536050,910,14287,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,University Lucy #0102H.las,4223535872,6334,15144,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,University Lucy #0103H.las,4223535878,6370,15257,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,University Lucy _0102H.las,4223535872,6334,15144,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,University-43-13-7H_422353593800_DIR-SRVY.las,4223535938,89,13817,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,University-43-13-7H_422353593800_GR_MWD.las,4223535938,928,13817,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,UNIVERSITY-43-4-1H_42235358210000_GR.las,4223535821,900,11474,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,UNIVERSITY-43-4-2H_42235358220000_DIR-SRVY.las,4223535822,900,11371,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Irion,UNIVERSITY-43-4-2H_42235358220000_GR_MWD.las,4223535822,900,11444,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,10977182_Chesapeake_Univ19_1801_Downlog_012LDP.las,4230131204,16665,17830.5,47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977182_Chesapeake_Univ19_1801_MainPass_017PUP.las,4230131204,16418.5,18044,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977182_Chesapeake_Univ19_1801_MainPass_Run2DSI_ondepth_036PUP.las,4230131204,16718.5,18056.5,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,10977182_Chesapeake_Univ19_1801_RepeatPass_015PUP.las,4230131204,16384,17820,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977182_Chesapeake_Univ19_1801_RepeatPass_Run2DSI_ondepth_037PUP.las,4230131204,17716,18063,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,10977192_Main_University32_1_AIT_LDL_CNL_024PUP.las,4230131225,11710,16580.5,40,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977203_Browning_University32_1_Main_025PUP.las,4230131225,16423,17791,37,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977203_Browning_University32_1_Repeat_027PUP.las,4230131225,17395,17789.5,37,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977203_Browning_University32_1_Run3_Main_025PUP.las,4230131225,17791,16423,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Loving,10977227_University20_8_1Run2_Repeat_Pass_DSI_076PUP.las,4230131228,15751,16134,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,10977227_University20_8_1_Run2_Main_Pass_AIT_LDL_APS_NGS_072PUP.las,4230131228,12176,16127.5,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977227_University20_8_1_Run2_Main_Pass_DSI_075PUP.las,4230131228,5153,16132,22,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,10977227_University20_8_1_Run2_Repeat_Pass_AIT_LDL_APS_NGS_073PUP.las,4230131228,15791,16127.5,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977239_University20_8_1_MAIN_RUN1_TCOM_026PUP.las,4230131228,15898,18053.5,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977239_University20_8_1_MAIN_RUN2_DSI_NGS_049PUP.las,4230131228,16053.5,18048,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,10977239_University20_8_1_REPEAT_RUN1_TCOM_031PUP.las,4230131228,16673.5,16982.5,45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Loving,10977239_University20_8_1_REPEAT_RUN2_DSI_NGS_048PUP.las,4230131228,16021,16253.5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,11149541_Anadarko_Univeristy19-11-1-MainPass_-TLD_MCFL_CNL_HRLA_052PUP.las,4230131270,12655,204.5,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11419188_Chesapeake_University_20-7_1_Mainpass_AIT_LDL_APS_056PUP.las,4230131223,12547,16163,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11419188_Chesapeake_University_20-7_1_Repeatpass_AIT_LDL_APS_040PUP.las,4230131223,15481,16158,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11419188_University_20-7-1_repeat_Pass_Customer_AIT_LDL_APS_065PUC.las,4230131223,15499,16158,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11501921_Chesapeake_University_20-7-1_TCOM_Mainpass_045PUP.las,4230131223,16141,17555,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11501921_Chesapeake_University_20-7-1_TCOM_Repeatpass_050LUP.las,4230131223,16111,16596,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11501921_Chesapeake_University_20_7_1_Corrected_Mainpass_AIT_APS_LDL_011PUP.las,4230131223,16150.5,17564,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11501921_Chesapeake_University_20_7_1_Corrected_Mainpass_OBMI_DSI_005PUP.las,4230131223,15857,17514.5,34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,11501921_Chesapeake_University_20_7_1_Corrected_RepeatpassAIT_APS_LDL_014PUP.las,4230131223,16141,16606,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_DOWNLOG_Run3_TCOM_023LDC-GenericV12.las,4230131352,15822,17794,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_FinalMergedMainPass_Run3_TCOM_071PUC-GenericV12.las,4230131352,15823,17892.5,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_FinalMergedMainPass_Run3_TCOM_071PUP-GenericV12.las,4230131352,15823,17892.5,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_MainPass_Run3_DSI_Only_065PUP-GenericV12.las,4230131352,15991,17887.5,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_MainPass_Run3_OBMI_DSI_011PUP-GenericV12.las,4230131352,16004,17888.5,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_MainPass_Run3_OBMI_DSI_065PUP-GenericV12.las,4230131352,15991,17887.5,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_MainPass_Run3_TCOM_031PUP-GenericV12.las,4230131352,15805,17892,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_RepeatPass_Run3_OBMI_DSI_015PUP-GenericV12.las,4230131352,15946,16205,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,11734698_University19_24_1_RepeatPass_Run3_OBMI_DSI_056PUP-GenericV12.las,4230131352,15931,16204,42,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,11946-12623 PEX_HRLA_DSI_RP_.las,4230131257,11946,12623.5,61,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,12258-16344 AIT_DSI_LDL_APS_NGS_024PUP.las,4230131257,12258.5,16344.5,71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,12585-15697 OBMI_NGS_035LUP.las,4230131257,12585.5,15697.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,15481-15757 OBMI_NGS_037PUP.las,4230131257,15481,15757,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,15743-16232 AIT_DSI_LDL_APS_NGS_021PUP.las,4230131257,15743.5,16232,71,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,16082-17955 AIT_LDL_APS_NGS.las,4230131257,16082,17955,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,16107-17952 OBMI_DSI_APS.las,4230131257,16107,17952,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,17387-17949 OBMI_DSI_APS.las,4230131257,17387,17949,47,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Loving,17410-17964 AIT_LDL_APS_NGS.las,4230131257,17410,17964,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,30131084.las,4230131084,5010,11760,9,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0
Loving,30131098.las,4230131098,308,11819,17,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0
Loving,31084dll.las,4230131084,4990,11760,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Loving,31084n.las,4230131084,53,5020,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Loving,31084s.las,4230131084,4990,11760,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Loving,31384ForUniv19-8_1_DSI.las,4230131384,195.5,12320,57,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Loving,31384ForUniv19-8_1_DSI_REPEAT.las,4230131384,11801.5,12321.5,57,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Loving,31384ForUniv19-8_1_LDS_1.las,4230131384,12212.5,16000,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,31384ForUniv19-8_1_LDS_2.las,4230131384,11937.5,16155,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,31384ForUniv19-8_1_ML.LAS,4230131384,9790,17830,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,31384ForUniv19-8_1_RST.las,4230131384,17713,15720,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loving,31384ForUniv19-8_1_SON_1.las,4230131384,12474,15959.5,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Loving,31384ForUniv19-8_1_SON_2.las,4230131384,11947,16163,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
